	data_id	Video ID	Title	Channel ID	Author	Description	Length	Length (Seconds)	Published	Language	Audio Language	Views	Likes	Dislikes	Like Ratio	Comments	Source	Kids	Embeddable	Licensed Content	Dimension	Definition	Caption	Projection	License	Privacy Status	Content Rating	Region Restriction Count	Region Restriction	Livestream	Location Name	Location	Recording Date	Tag Count	Tags	Localization Count	Localizations
131		CS9FCduuPbQ	600 Gallon Jungle Vivarium is Leaking	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"About two weeks ago I noticed something wrong with my 600 Gallon Vivarium. I saw water on the floor while I was misting and thought that maybe I accidentally sprayed some on the floor. Upon closer inspection, I realized that the tank was actually leaking along the back seam!

I was pretty distraught about it because it could've meant the end of this tank. To address the problem, I had to dismantle a large portion of it and rebuild. This documents the entire process.

Enjoy the video and let me know what you think of the progress down in the comments!

Buy Merch
https://teespring.com/stores/serpadesign

Follow SerpaDesign
Instagram- https://www.instagram.com/serpadesign/
TikTok- https://www.tiktok.com/@serpadesign
Second Channel- https://www.youtube.com/tannerserpa

#vivarium #terrarium #serpadesign"	11m 47s	707	2021-11-06T11:43:06Z		en	1,204,294	18,692			680	Playlist: Uploads from SerpaDesign (added 2021-11-06)		true	true	2d	hd	false	rectangular	youtube	public								11	vivarium, bioactive, naturalistic, live planted, bioative vivarium, naturalistic vivarium, terrarium, giant terrarium, nature art, art, plant art	0	
132		LorZ64vB4ss	Ghost Shrimp Ghost Ship Aquascape	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"I never thought I'd be saying it... but in this week's video, I make a sunken ship aquascape! Sure, we've all had one of those tacky plastic boats in a tank. That's not what I'm talking about though.

What would it look like if you made one from natural materials? In theory, it should look much better. I wanted to find out for myself though, so I made one completely from scratch. It took A LOT of work, but it was well worth it. 

Enjoy the video and let me know what you think of the build down in the comments!

Adjustable LED Flood Light (no affiliation)
https://www.amzn.com/B09BF7BM8M/

A.C.C.R. and Fritz TurboStart provided w/ Paid Promotion
https://fritzaquatics.com/ 

Buy Merch
https://teespring.com/stores/serpadesign

Follow SerpaDesign
Instagram- https://www.instagram.com/serpadesign/
TikTok- https://www.tiktok.com/@serpadesign
Second Channel- https://www.youtube.com/tannerserpa

#aquascape #shrimp #serpadesign"	12m 39s	759	2021-10-30T11:37:35Z		en	554,206	23,647			839	Playlist: Uploads from SerpaDesign (added 2021-10-30)		true	true	2d	hd	true	rectangular	youtube	public								9	aquascape, fish tank, aquarium, sailboat, boat, ship, planted tank, shrimp, ghost shrimp	0	
133		70zKboAmG3U	Coniferous Orchid Forest Floor Terrarium	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"In this one, I take inspiration from a coniferous forest and translate that into a terrarium. It's a really special environment that's often inhabited by a gem of a plant, the Downy Rattlesnake Plantain Orchid. I've had a beautiful specimen in my collection for years now. I wanted to save it for a special project. This is that project. 

Enjoy the build and let me know what you think down in the comments!

Buy Merch
https://teespring.com/stores/serpadesign

Follow SerpaDesign
Instagram- https://www.instagram.com/serpadesign/
TikTok- https://www.tiktok.com/@serpadesign
Second Channel- https://www.youtube.com/tannerserpa

#terrarium #orchid #serpadesign"	9m 45s	585	2021-10-23T12:29:59Z		en	141,307	8,660			311	Playlist: Uploads from SerpaDesign (added 2021-10-23)		true	true	2d	hd	false	rectangular	youtube	public								9	terrarium, bottle garden, closed terrarium, sealed terrarium, coniferous, pine, forest, woodland, orchid	0	
134		uzhJRcM1tx4	The Truth About My 350 Gallon Jungle Paludarium (1 Year Later)	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"In this one, we take a look at the 350 Gallon Paludarium a year after completion. It's been quite a journey till now and I'm excited to share what happened. It's been mostly good and enjoyable, but there's some bad news as well. I talk about everything here. Enjoy!

If you want to see the saga from start to finish, then check out this playlist. 
https://youtube.com/playlist?list=PLGPT1t4CqpfjqOoU322XE327NIIrCkJ9S

Tank, Stand, and Sump- https://www.customaquariums.com/ 
Crevice Background- https://www.universalrocks.com/ 
Pumps- https://us.sicce.com/
Water Treatments (w/ paid promotion)- https://fritzaquatics.com/ 

Buy Merch
https://teespring.com/stores/serpadesign

Follow SerpaDesign
Instagram- https://www.instagram.com/serpadesign/
TikTok- https://www.tiktok.com/@serpadesign
Second Channel- https://www.youtube.com/tannerserpa

#paludarium #aquaterrarium #serpadesign"	15m 30s	930	2021-10-16T11:10:37Z		en	1,630,622	35,317			888	Playlist: Uploads from SerpaDesign (added 2021-10-16)		true	true	2d	hd	false	rectangular	youtube	public								9	paludarium, aqua terrarium, fish tank, aquarium, riparium, planted tank, jungle, plants, nature art	0	
135		Gp7K0lVINog	I Had to Make Another Animal Room	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"For a while now I've been using my laundry room as a quarantine area for fish and plants. It's served me well, but I wanted something a little more official. Not quite on the same level as my main room, but something that's sleek and functional.

For the past five weeks or so I have been doing exactly that. Transforming my old qt area into something a little nicer. In this video, I take you on the journey to how I got to that point. There's still a lot of work to do, but the saga has just begun. Stay tuned for more on this and the main room!

Lumi Lite Pro LED Lights were provided by ReefBrite
https://www.reefbrite.com/

Buy Merch
https://teespring.com/stores/serpadesign

Follow SerpaDesign
Instagram- https://www.instagram.com/serpadesign/
TikTok- https://www.tiktok.com/@serpadesign
Second Channel- https://www.youtube.com/tannerserpa

#animalroom #fishroom #serpadesign"	14m 29s	869	2021-10-09T13:02:17Z		en	182,201	9,235			422	Playlist: Uploads from SerpaDesign (added 2021-10-09)		true	true	2d	hd	false	rectangular	youtube	public								7	animal room, fish room, reptile room, vivarium, terrarium, fish tank, aquarium	0	
136		gNr1_R0dLHE	Epic Terrarium Art - Build Compilation	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"Over the course of time, I've made an array of different terrariums. Some of those videos did really well and continue to even now, but others have been lost in the noise. As I approach the 1,000,000 milestone, I thought it would be cool to revisit some of those projects in a new format.

If you want to learn more about any one of these terrariums, then check out the links below. I have extensive tutorials on each build that outline the process to a T. 

Hourglass Terrariums - https://youtu.be/ImBdgrMALko
Simple/Beautiful Terrarium - https://youtu.be/ssN_ZM-XtYs
Rainfall Zen Terrarium - https://youtu.be/ygZHkXAGL2k
Levitating Terrarium - https://youtu.be/5P8m1RKmeqA
Lamp Terrariums - https://youtu.be/zXCpJdfoPxU
Terrarium in a Terrarium - https://youtu.be/kst45ama-wE
Living Moss Wall Terrarium - https://youtu.be/DJuPRFNz30Q
Klein Bottle Terrarium - https://youtu.be/1Pt9SSOffzg

Enjoy the video(s) and let me know what you think about it in the comments! 

Buy Merch
https://teespring.com/stores/serpadesign

Follow SerpaDesign
Instagram- https://www.instagram.com/serpadesign/
TikTok- https://www.tiktok.com/@serpadesign
Second Channel- https://www.youtube.com/tannerserpa

#terrarium #art #serpadesign"	8m 35s	515	2021-10-02T12:06:09Z		en	80,618	3,818			133	Playlist: Uploads from SerpaDesign (added 2021-10-02)		true	true	2d	hd	false	rectangular	youtube	public								9	terrarium, mossarium, bottle garden, nature art, art, mind blowing, moss, moss terrarium, lamp terrarium	0	
137		67H2EizAyFs	Jumping Spider Vivarium (Easy & Beautiful DIY Setup)	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"This build was pretty high on the request list as well as one I've been contemplating for a while. I had no intentions of doing it just yet, but this little jumping spider made its way home on those plants. I knew this would be the perfect opportunity to keep one and show you how I would do it.

I wanted to keep it simple, easy, and beautiful design to showcase the spider. Other than the substrate and plants, I've included links to all of the materials used to make the enclosure (non-affiliate links) for your convenience. 

Acrylic Box - https://bit.ly/3Czbnpv
Clear Glue - https://www.amzn.com/B06WD6R96X/
Cork Tiles - https://www.amzn.com/B01N9M4519/ 
Expanded PVC - https://www.amzn.com/B07S7SSYB3/
USB Extension - https://www.amzn.com/B01FF0HU48/
USB Lights - https://www.amzn.com/B0191S9I4K/

I will, however, also leave some helpful links regarding how to mix up the substrate and moss collection. Note: I added charcoal/carbon to the mix I used in this vivarium. I would recommend including it to help keep the enclosure clean and mold-free.

Substrate Mix - https://youtu.be/bmSr17J2jho
Moss Collection - https://youtu.be/hJAmG1pHqho
Moss Propagation - https://youtu.be/CleZGsQGIOI
False Bottoms - https://youtu.be/slDOiWyKWu0

Enjoy the build and let me know what you think about it in the comments! 

Buy Merch
https://teespring.com/stores/serpadesign

Follow SerpaDesign
Instagram- https://www.instagram.com/serpadesign/
TikTok- https://www.tiktok.com/@serpadesign
Second Channel- https://www.youtube.com/tannerserpa

#jumpingspider #spidervivarium #serpadesign"	12m 53s	773	2021-09-25T12:13:10Z		en	1,901,547	62,565			1,316	Playlist: Uploads from SerpaDesign (added 2021-09-25)		true	true	2d	hd	false	rectangular	youtube	public								11	jumping spider, pet jumping spider, spider terrarium, spider vivarium, phidippus audax, terrarium, vivarium, custom, diy, do it yourself, spider	0	
138		x4AdOSY1XFk	Running Waterfalls in a Jar (Moss Terrarium)	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"I wanted to put waterfalls in a terrarium for a while now, but I wasn't able to make it happen in previous renditions. I also had other things to work on. Nothing beats a standard jungle-style terrarium, but I think this is a really cool concept that's awesome to watch. That said, you really need to see it in person to appreciate the view. The waterfalls are fairly substantial, but the video can only translate it so well.

Enjoy the build and let me know what you think about it in the comments! 

Buy Merch
https://teespring.com/stores/serpadesign

Follow SerpaDesign
Instagram- https://www.instagram.com/serpadesign/
TikTok- https://www.tiktok.com/@serpadesign
Second Channel- https://www.youtube.com/tannerserpa

#terrarium #waterfalls #serpadesign"	16m 55s	1015	2021-09-18T11:16:13Z		en	6,178,346	209,355			5,539	Playlist: Uploads from SerpaDesign (added 2021-09-18)		true	true	2d	hd	false	rectangular	youtube	public								11	terrarium, waterfall, waterfalls, bottle garden, mossarium, closed terrarium, sealed terrarium, mountain, nature art, moss, mossy	0	
139		hX-kRoS7d8A	Mist Dripwall Betta Paludarium	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"Last year I made the all-in-one betta aquascape. I really enjoyed that project and the inhabitants it housed. A few weeks back though, the betta it was built for (Ellie) decided to jump out. After that, we no longer wanted to keep the tank around. So, I moved the other inhabitants into their own tank.

I knew we'd get my wife another betta, but I didn't intend for it to be this soon. One thing led to another and I found a fish that I knew she'd love. Here's how I made a paludarium for her new fish.

The aquarium, crypt plants, and fava ferns were provided by Flip Aquatics.
https://flipaquatics.com/

Atomizer mist maker was provided by UNS (Ultum Nature Systems).
https://ultumnaturesystems.com/atomizer/

Buy Merch 
https://teespring.com/stores/serpadesign

Follow SerpaDesign
Instagram- https://www.instagram.com/serpadesign/
TikTok- https://www.tiktok.com/@serpadesign
Second Channel- https://www.youtube.com/tannerserpa

#paludarium #betta #serpadesign"	11m 44s	704	2021-09-11T11:30:29Z		en	531,207	27,280			948	Playlist: Uploads from SerpaDesign (added 2021-09-11)		true	true	2d	hd	false	rectangular	youtube	public								13	paludarium, aquaterrarium, riparium, aquarium, mist, misty, fog, foggy, dripwall, drip wall, betta, betta fish, fish tank	0	
140		x8TcumEwcOM	DIY Mini 3 World Zen Garden Terrarium	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"I've been thinking lately that I wanted to make a new terrarium. So, I took a look through my containers and found the one I used in this video. As soon as I saw it, this idea came to me. I thought, how cool would it be to include a sand zen garden on the bottom?

As I started working through it, I really embraced the rustic artisan vibe. Overall I'm really pleased with how it turned out. From the handmade tools to the terrarium and even the stain choice, I think it shaped up to be a really unique piece. What do you think? Let me know in the comments!

Buy Merch 
https://teespring.com/stores/serpadesign

Follow SerpaDesign
Instagram- https://www.instagram.com/serpadesign/
TikTok- https://www.tiktok.com/@serpadesign
Second Channel- https://www.youtube.com/tannerserpa

#terrarium #zengarden #serpadesign"	20m 15s	1215	2021-09-04T14:10:54Z		en	1,210,670	45,077			1,099	Playlist: Uploads from SerpaDesign (added 2021-09-04)		true	true	2d	hd	false	rectangular	youtube	public								9	terrarium, bottle garden, closed terrarium, sealed terrarium, zen garden, sand zen garden, karesansui, DIY, do it yourself	0	
141		Xb3Trilltik	Natural Jungle Aquascape w/ Emergent Plants (Riparium Build)	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"A few weeks back I went to Aquashella, Chicago. I took my apprentice with me and there, we set up an incredible riparium style aquascape. I was given the opportunity to do a setup for the event and I gladly accepted. I knew I had to do something that showcases a different side of the aquarium hobby. What do you think?

Also, the fish have made it safely back to my place and are currently going through quarantine. I get them into their respective tanks as soon as possible. 

Terrestrial Plants List
Alternanthera dentata
Calathea rufibarba 
Callisia repens 'Pink Panther'
Colocasia sp.
Ficus pumila
Ficus pumila 'Quecifolia'
Monstera adansonii
Nephrolepis exaltata
Philodendron 'Little Hope'
Pilea cadierei

Aquatic Plants List
Bacopa caroliniana
Cryptocoryne wendtii
Microsorum pteropus
Sagittaria subulata

Fritz Turbo Start was provided with a paid promotion by Fritz Aquatics https://fritzaquatics.com/

Buy Merch 
https://teespring.com/stores/serpadesign

Follow SerpaDesign
Instagram- https://www.instagram.com/serpadesign/
TikTok- https://www.tiktok.com/@serpadesign
Second Channel- https://www.youtube.com/tannerserpa

#riparium #aquascape #serpadesign"	8m 29s	509	2021-08-28T11:49:48Z		en	296,001	11,785			348	Playlist: Uploads from SerpaDesign (added 2021-08-28)		true	true	2d	hd	false	rectangular	youtube	public								8	riparium, aquarium, fish tank, aquascape, aquashella, paludarium, aqua terrarium, emersed plants	0	
